Home Score,Category,Away Score
16,Field Goals Attempted,16
6,Field Goals Made,8
37.5%,Field Goals %,50%
11,2-Point Field G. Attempted,7
4,2-Point Field Goals Made,5
36.4%,2-Point Field Goals %,71.4%
5,3-Point Field G. Attempted,9
2,3-Point Field Goals Made,3
40%,3-Point Field Goals %,33.3%
7,Free Throws Attempted,6
5,Free Throws Made,4
71.4%,Free Throws %,66.7%
3,Offensive Rebounds,2
7,Defensive Rebounds,7
10,Total Rebounds,9
4,Assists,4
0,Blocks,0
5,Turnovers,3
3,Steals,2
6,Personal Fouls,7
