Home Score,Category,Away Score
18,Field Goals Attempted,19
8,Field Goals Made,8
44.4%,Field Goals %,42.1%
10,2-Point Field G. Attempted,14
5,2-Point Field Goals Made,7
50%,2-Point Field Goals %,50%
8,3-Point Field G. Attempted,5
3,3-Point Field Goals Made,1
37.5%,3-Point Field Goals %,20%
9,Free Throws Attempted,6
8,Free Throws Made,6
88.9%,Free Throws %,100%
6,Offensive Rebounds,1
6,Defensive Rebounds,4
12,Total Rebounds,5
6,Assists,3
2,Blocks,0
2,Turnovers,2
1,Steals,2
5,Personal Fouls,9
