Home Score,Category,Away Score
13,Field Goals Attempted,15
9,Field Goals Made,9
69.2%,Field Goals %,60%
10,2-Point Field G. Attempted,9
7,2-Point Field Goals Made,6
70%,2-Point Field Goals %,66.7%
3,3-Point Field G. Attempted,6
2,3-Point Field Goals Made,3
66.7%,3-Point Field Goals %,50%
5,Free Throws Attempted,5
5,Free Throws Made,5
100%,Free Throws %,100%
2,Offensive Rebounds,1
4,Defensive Rebounds,2
6,Total Rebounds,3
5,Assists,4
0,Blocks,0
5,Turnovers,1
0,Steals,2
5,Personal Fouls,5
