Home Score,Category,Away Score
18,Field Goals Attempted,19
9,Field Goals Made,10
50%,Field Goals %,52.6%
7,2-Point Field G. Attempted,14
6,2-Point Field Goals Made,9
85.7%,2-Point Field Goals %,64.3%
11,3-Point Field G. Attempted,5
3,3-Point Field Goals Made,1
27.3%,3-Point Field Goals %,20%
5,Free Throws Attempted,5
4,Free Throws Made,3
80%,Free Throws %,60%
1,Offensive Rebounds,2
9,Defensive Rebounds,8
10,Total Rebounds,10
5,Assists,6
0,Blocks,0
2,Turnovers,2
1,Steals,0
5,Personal Fouls,5
