Home Score,Category,Away Score
12,Field Goals Attempted,15
7,Field Goals Made,6
58.3%,Field Goals %,40%
9,2-Point Field G. Attempted,11
7,2-Point Field Goals Made,5
77.8%,2-Point Field Goals %,45.5%
3,3-Point Field G. Attempted,4
0,3-Point Field Goals Made,1
0%,3-Point Field Goals %,25%
6,Free Throws Attempted,4
6,Free Throws Made,3
100%,Free Throws %,75%
-1,Offensive Rebounds,3
6,Defensive Rebounds,5
5,Total Rebounds,8
3,Assists,4
0,Blocks,0
2,Turnovers,2
1,Steals,1
4,Personal Fouls,5
