matchId,eventTime,homeTeam,awayTeam
g_3_2RTpI9o1,12.05. 21:30,Indiana Pacers,New York Knicks
g_3_lnOqvsp4,13.05. 02:00,Minnesota Timberwolves,Denver Nuggets
g_3_vcMXAHxR,14.05. 01:00,Cleveland Cavaliers,Boston Celtics
g_3_Io2yKiA5,14.05. 03:30,Dallas Mavericks,Oklahoma City Thunder
g_3_6kRuDu1b,15.05. 02:00,New York Knicks,Indiana Pacers
g_3_n1nnoQCs,15.05. 04:30,Denver Nuggets,Minnesota Timberwolves
g_3_lj28NK5j,16.05. 01:00,Boston Celtics,Cleveland Cavaliers
g_3_jcsNECMt,16.05. 03:30,Oklahoma City Thunder,Dallas Mavericks
