matchId,eventTime,homeTeam,awayTeam
g_3_xdIkZuEk,15.05. 20:30,Paris,Cholet
g_3_QHbpeNz9,16.05. 20:00,JL Bourg,Nanterre
g_3_jarPmuTr,16.05. 20:00,Lyon-Villeurbanne,Saint Quentin
g_3_n7uHgAa4,16.05. 20:00,Monaco,Le Portel
g_3_pMLcXJr2,18.05. 20:00,Cholet,Paris
g_3_KKwPilUG,18.05. 20:00,Le Portel,Monaco
g_3_Ys2hg15L,18.05. 20:00,Nanterre,JL Bourg
g_3_OCtXoJce,19.05. 19:00,Saint Quentin,Lyon-Villeurbanne
