matchId,eventTime,homeTeam,awayTeam
g_3_j3M6QxbM,12.05. 20:45,Brescia,Pistoia
g_3_fikjgfye,13.05. 20:00,Virtus Bologna,Tortona
g_3_IeTJ0xqL,13.05. 20:45,Venezia,Reggiana
g_3_YsAP7gjl,14.05. 20:00,Olimpia Milano,Trento
g_3_rDVpFybE,14.05. 20:45,Brescia,Pistoia
g_3_nRoreG6r,16.05. 20:00,Reggiana,Venezia
g_3_G6waiY57,16.05. 20:45,Tortona,Virtus Bologna
g_3_xCOgDFSQ,17.05. 20:00,Pistoia,Brescia
g_3_U93Y5XK0,17.05. 20:45,Trento,Olimpia Milano
