matchId,eventTime,homeTeam,awayTeam
g_3_SUCoelwn,13.05. 17:00,Fenerbahce,Buyukcekmece
g_3_reS49DeJ,15.05. 19:30,Pinar Karsiyaka,Galatasaray
g_3_v3VmDedf,16.05. 19:30,Besiktas,Manisa
g_3_zkFjXGmQ,17.05. 19:30,Galatasaray,Pinar Karsiyaka
g_3_nTYeBZQ6,18.05. 19:30,Manisa,Besiktas
