matchId,eventTime,homeTeam,awayTeam,homeScore,awayScore,homeScore1,homeScore2,homeScore3,homeScore4,homeScore5,awayScore1,awayScore2,awayScore3,awayScore4,awayScore5
g_3_6H59RQqo,01.04. 15:30,Gottingen,Basketball Braunschweig,75,73,17,21,16,21,,15,18,23,17,
g_3_8tQYXS6H,31.03. 18:30,Rostock,Oldenburg,64,99,21,15,19,9,,20,25,24,30,
g_3_MPRQZlx5,31.03. 17:00,Ludwigsburg,Ulm,60,94,22,18,8,12,,29,23,20,22,
g_3_nXOxXnMN,31.03. 15:30,Alba Berlin,Hamburg,85,65,19,21,23,22,,16,21,15,13,
g_3_0GQUY8iB,31.03. 15:30,Bamberg,Bayern,81,99,17,23,17,24,,25,28,19,27,
g_3_UeEsW6yU,30.03. 20:00,Bonn,Vechta,80,77,17,24,26,13,,15,23,22,17,
g_3_QcYHyB7h,30.03. 20:00,Wurzburg,Tubingen,96,81,26,25,22,23,,17,25,13,26,
g_3_WzZDxihn,30.03. 18:30,Heidelberg,Crailsheim Merlins,90,86,24,31,22,13,,24,20,20,22,
g_3_v1xMzVMb,30.03. 16:00,Syntainics MBC,Chemnitz,95,111,17,28,25,25,,31,19,30,31,
g_3_vmcmMV75,27.03. 20:00,Hamburg,Syntainics MBC,107,76,30,30,24,23,,21,12,21,22,
g_3_CEbrO6eq,26.03. 20:00,Bonn,Oldenburg,100,85,39,16,20,25,,22,22,19,22,
g_3_EJ4aJTiO,25.03. 20:00,Basketball Braunschweig,Vechta,79,92,15,27,17,20,,22,22,28,20,
g_3_hpzAwXxt,24.03. 17:00,Chemnitz,Alba Berlin,79,84,22,13,21,23,,18,21,24,21,
g_3_tYU1EsAR,24.03. 15:30AOT,Hamburg,Bayern,80,81,17,17,14,25,7,12,26,18,17,8
g_3_Kd5eK9xI,23.03. 20:00,Crailsheim Merlins,Gottingen,80,76,26,19,8,27,,19,21,10,26,
g_3_MBnhLkNB,23.03. 18:30,Oldenburg,Heidelberg,99,77,24,26,27,22,,18,10,25,24,
g_3_0dbqNBha,23.03. 18:30,Ulm,Wurzburg,87,79,22,26,22,17,,13,33,9,24,
g_3_WMguOiwg,22.03. 20:00AOT,Rostock,Bamberg,91,98,34,14,22,12,9,20,19,27,16,16
g_3_hWfyPXNn,22.03. 18:30,Tubingen,Ludwigsburg,79,98,26,16,15,22,,18,30,29,21,
g_3_pSlLId1D,18.03. 20:00,Vechta,Ulm,86,81,27,16,19,24,,24,24,20,13,
g_3_bVx3stvE,17.03. 17:00,Bamberg,Chemnitz,84,106,16,20,20,28,,25,23,32,26,
g_3_6yjHJxn7,17.03. 15:30,Gottingen,Bayern,71,77,23,23,11,14,,13,19,22,23,
g_3_A75WPD8t,17.03. 15:30,Wurzburg,Hamburg,96,76,21,26,18,31,,15,23,19,19,
g_3_hCzCMv2l,16.03. 20:00,Syntainics MBC,Crailsheim Merlins,98,93,26,34,24,14,,21,20,26,26,
g_3_nZZFLbHf,16.03. 18:30,Alba Berlin,Tubingen,112,69,21,35,32,24,,24,10,16,19,
g_3_QPYJKIW0,16.03. 18:30,Heidelberg,Rostock,88,86,22,17,12,37,,18,26,18,24,
g_3_v9W7NKnr,15.03. 20:00,Ludwigsburg,Basketball Braunschweig,86,82,23,21,20,22,,18,22,20,22,
g_3_ba0vjWKS,13.03. 20:00,Wurzburg,Gottingen,85,60,19,17,28,21,,9,17,16,18,
g_3_YRguS0vR,10.03. 18:30,Rostock,Alba Berlin,75,76,19,17,25,14,,27,15,10,24,
g_3_nBiTU2f8,10.03. 17:00,Basketball Braunschweig,Hamburg,70,81,20,18,15,17,,18,25,15,23,
g_3_Q1jXTM9E,10.03. 15:30AOT,Bayern,Vechta,88,90,24,32,14,10,8,21,19,18,22,10
g_3_YV9t7a21,10.03. 15:30,Heidelberg,Bonn,92,87,25,24,19,24,,15,25,24,23,
g_3_v9Ax8ume,09.03. 20:00,Ludwigsburg,Bamberg,87,92,22,19,21,25,,23,20,22,27,
g_3_fyeyTtPK,09.03. 20:00,Tubingen,Syntainics MBC,88,78,19,27,20,22,,16,28,12,22,
g_3_p6Dp6JH7,09.03. 18:30,Crailsheim Merlins,Chemnitz,82,97,14,25,19,24,,20,22,26,29,
g_3_rsHT91Ir,09.03. 18:30,Oldenburg,Wurzburg,76,96,17,18,13,28,,31,24,18,23,
g_3_0IBY8LXl,09.03. 18:30,Ulm,Gottingen,91,78,22,22,29,18,,14,29,21,14,
g_3_nBVcFNfL,03.03. 17:00,Alba Berlin,Oldenburg,85,67,28,17,20,20,,21,15,12,19,
g_3_hA33Im7U,03.03. 15:30,Bayern,Bonn,90,81,25,31,22,12,,15,21,22,23,
g_3_Y7RgG3uF,03.03. 15:30,Gottingen,Heidelberg,94,91,25,19,25,25,,25,20,26,20,
g_3_ChwoIPA2,02.03. 20:00,Chemnitz,Ulm,83,82,26,23,14,20,,13,18,20,31,
g_3_xMoee23k,02.03. 20:00,Vechta,Ludwigsburg,72,86,19,27,19,7,,19,21,18,28,
g_3_byz4gtY1,02.03. 18:30,Bamberg,Tubingen,97,76,24,21,30,22,,25,14,18,19,
g_3_OIsidrlq,02.03. 18:30,Syntainics MBC,Rostock,106,102,26,27,30,23,,26,23,26,27,
g_3_6weP0OuS,01.03. 20:00,Wurzburg,Crailsheim Merlins,86,80,28,17,15,26,,23,18,21,18,
g_3_p4jeL4u2,28.02. 20:00,Bayern,Gottingen,86,74,29,17,22,18,,21,17,23,13,
g_3_OILLt3ld,14.02. 20:00,Ludwigsburg,Wurzburg,91,94,24,24,21,22,,24,16,28,26,
g_3_WK2C3Qe9,14.02. 20:00,Oldenburg,Crailsheim Merlins,80,58,22,26,25,7,,15,12,13,18,
g_3_AB1G2pBF,14.02. 20:00,Tubingen,Bonn,82,92,16,30,17,19,,23,25,31,13,
g_3_SndL14QL,14.02. 18:30,Rostock,Vechta,77,92,20,25,17,15,,21,24,25,22,
g_3_QgKaWUm3,13.02. 20:00,Alba Berlin,Gottingen,108,85,29,26,18,35,,21,23,23,18,
g_3_xb3846t3,13.02. 20:00,Bamberg,Heidelberg,98,83,17,28,31,22,,23,26,12,22,
g_3_QNa45nRd,13.02. 20:00,Bayern,Chemnitz,89,80,22,17,23,27,,21,32,19,8,
g_3_GhIDrPJq,13.02. 20:00,Ulm,Hamburg,83,70,22,23,20,18,,21,15,12,22,
g_3_pSMHsqZk,13.02. 18:30,Basketball Braunschweig,Syntainics MBC,88,81,20,16,30,22,,19,31,16,15,
g_3_EqWom5BS,11.02. 17:00,Vechta,Alba Berlin,89,98,21,20,24,24,,25,18,23,32,
g_3_IHxwkRtG,11.02. 15:30,Gottingen,Tubingen,101,70,25,17,34,25,,14,22,10,24,
