g_3_hOUemn41,65-53
g_3_hOUemn41,65-56
g_3_hOUemn41,67-56
g_3_hOUemn41,68-56
g_3_hOUemn41,68-58
g_3_hOUemn41,70-58
g_3_hOUemn41,70-60
g_3_hOUemn41,71-60
g_3_hOUemn41,72-60
g_3_hOUemn41,72-63
g_3_hOUemn41,72-65
g_3_hOUemn41,72-66
g_3_hOUemn41,74-66
g_3_hOUemn41,74-69
g_3_hOUemn41,74-71
g_3_hOUemn41,75-71
g_3_hOUemn41,76-71
g_3_hOUemn41,78-71
g_3_hOUemn41,78-73
g_3_hOUemn41,78-74
g_3_hOUemn41,78-75
g_3_hOUemn41,78-76
g_3_hOUemn41,78-77
g_3_hOUemn41,80-77
g_3_hOUemn41,81-77
g_3_hOUemn41,82-77
g_3_hOUemn41,83-77
g_3_hOUemn41,83-80
g_3_hOUemn41,84-80
g_3_hOUemn41,85-80
