date,home_name,home_image,away_name,away_image,result_home,result_away,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
11.06.2006 19:00,Joventut Badalona,https://static.flashscore.com/res/image/data/O0k3SqZA-4QFp2rHo.png,Unicaja,https://static.flashscore.com/res/image/data/OtLQp0xS-QP5xKSl0.png,84,75,84,27,13,21,23,,75,19,22,11,23,
