Home Score,Category,Away Score
14,Field Goals Attempted,17
11,Field Goals Made,9
78.6%,Field Goals %,52.9%
7,2-Point Field G. Attempted,11
5,2-Point Field Goals Made,8
71.4%,2-Point Field Goals %,72.7%
7,3-Point Field G. Attempted,6
6,3-Point Field Goals Made,1
85.7%,3-Point Field Goals %,16.7%
3,Free Throws Attempted,1
0,Free Throws Made,1
0%,Free Throws %,100%
3,Offensive Rebounds,5
3,Defensive Rebounds,2
6,Total Rebounds,7
7,Assists,1
0,Blocks,0
3,Turnovers,2
1,Steals,2
3,Personal Fouls,4
