Home Score,Category,Away Score
10,Field Goals Attempted,14
7,Field Goals Made,6
70%,Field Goals %,42.9%
3,2-Point Field G. Attempted,11
5,2-Point Field Goals Made,6
100%,2-Point Field Goals %,54.5%
7,3-Point Field G. Attempted,3
2,3-Point Field Goals Made,0
28.6%,3-Point Field Goals %,0%
14,Free Throws Attempted,11
9,Free Throws Made,7
64.3%,Free Throws %,63.6%
3,Offensive Rebounds,1
7,Defensive Rebounds,4
10,Total Rebounds,5
6,Assists,1
0,Blocks,0
3,Turnovers,1
0,Steals,1
7,Personal Fouls,8
