date,home_name,home_image,away_name,away_image,result_home,result_away,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
28.04.2024 12:30,Real Madrid,https://static.flashscore.com/res/image/data/GnbCKDYA-KWnL8vxn.png,Obradoiro CAB,https://static.flashscore.com/res/image/data/Ic3yzdxS-MolWY8D0.png,79,69,79,28,10,23,18,,69,20,17,19,13,
