g_3_4S7UAZiM,37-65
g_3_4S7UAZiM,40-65
g_3_4S7UAZiM,40-67
g_3_4S7UAZiM,40-69
g_3_4S7UAZiM,40-70
g_3_4S7UAZiM,40-71
g_3_4S7UAZiM,40-72
g_3_4S7UAZiM,43-72
g_3_4S7UAZiM,43-75
g_3_4S7UAZiM,43-76
g_3_4S7UAZiM,43-77
g_3_4S7UAZiM,43-80
g_3_4S7UAZiM,43-82
g_3_4S7UAZiM,45-82
g_3_4S7UAZiM,46-82
g_3_4S7UAZiM,47-82
g_3_4S7UAZiM,47-83
g_3_4S7UAZiM,47-84
g_3_4S7UAZiM,47-86
g_3_4S7UAZiM,50-86
g_3_4S7UAZiM,50-87
g_3_4S7UAZiM,50-88
g_3_4S7UAZiM,51-88
g_3_4S7UAZiM,51-89
g_3_4S7UAZiM,51-90
g_3_4S7UAZiM,53-90
g_3_4S7UAZiM,55-90
g_3_4S7UAZiM,55-93
