Home Score,Category,Away Score
19,Field Goals Attempted,18
10,Field Goals Made,9
52.6%,Field Goals %,50%
11,2-Point Field G. Attempted,9
9,2-Point Field Goals Made,5
81.8%,2-Point Field Goals %,55.6%
8,3-Point Field G. Attempted,9
1,3-Point Field Goals Made,4
12.5%,3-Point Field Goals %,44.4%
0,Free Throws Attempted,0
0,Free Throws Made,0
0%,Free Throws %,0%
2,Offensive Rebounds,4
5,Defensive Rebounds,7
7,Total Rebounds,11
6,Assists,5
0,Blocks,2
1,Turnovers,4
2,Steals,1
4,Personal Fouls,3
