Home Score,Category,Away Score
14,Field Goals Attempted,16
8,Field Goals Made,13
57.1%,Field Goals %,81.3%
8,2-Point Field G. Attempted,12
6,2-Point Field Goals Made,10
75%,2-Point Field Goals %,83.3%
6,3-Point Field G. Attempted,4
2,3-Point Field Goals Made,3
33.3%,3-Point Field Goals %,75%
0,Free Throws Attempted,11
0,Free Throws Made,8
0%,Free Throws %,72.7%
1,Offensive Rebounds,3
1,Defensive Rebounds,5
2,Total Rebounds,8
3,Assists,6
0,Blocks,0
4,Turnovers,2
1,Steals,1
8,Personal Fouls,4
