Home Score,Category,Away Score
22,Field Goals Attempted,16
12,Field Goals Made,11
54.5%,Field Goals %,68.8%
13,2-Point Field G. Attempted,4
9,2-Point Field Goals Made,6
69.2%,2-Point Field Goals %,100%
9,3-Point Field G. Attempted,12
3,3-Point Field Goals Made,5
33.3%,3-Point Field Goals %,41.7%
3,Free Throws Attempted,1
3,Free Throws Made,1
100%,Free Throws %,100%
2,Offensive Rebounds,3
4,Defensive Rebounds,6
6,Total Rebounds,9
6,Assists,6
0,Blocks,0
0,Turnovers,5
3,Steals,0
4,Personal Fouls,4
