Home Score,Category,Away Score
17,Field Goals Attempted,15
10,Field Goals Made,10
58.8%,Field Goals %,66.7%
11,2-Point Field G. Attempted,9
6,2-Point Field Goals Made,9
54.5%,2-Point Field Goals %,100%
6,3-Point Field G. Attempted,6
4,3-Point Field Goals Made,1
66.7%,3-Point Field Goals %,16.7%
3,Free Throws Attempted,2
3,Free Throws Made,2
100%,Free Throws %,100%
2,Offensive Rebounds,1
4,Defensive Rebounds,4
6,Total Rebounds,5
6,Assists,5
0,Blocks,2
5,Turnovers,5
2,Steals,4
2,Personal Fouls,5
