Home Score,Category,Away Score
19,Field Goals Attempted,12
10,Field Goals Made,3
52.6%,Field Goals %,25%
12,2-Point Field G. Attempted,5
8,2-Point Field Goals Made,2
66.7%,2-Point Field Goals %,40%
7,3-Point Field G. Attempted,7
2,3-Point Field Goals Made,1
28.6%,3-Point Field Goals %,14.3%
13,Free Throws Attempted,0
8,Free Throws Made,0
61.5%,Free Throws %,0%
7,Offensive Rebounds,0
7,Defensive Rebounds,5
14,Total Rebounds,5
9,Assists,1
0,Blocks,0
2,Turnovers,7
4,Steals,2
4,Personal Fouls,9
