Home Score,Category,Away Score
15,Field Goals Attempted,12
8,Field Goals Made,4
53.3%,Field Goals %,33.3%
7,2-Point Field G. Attempted,4
5,2-Point Field Goals Made,2
71.4%,2-Point Field Goals %,50%
8,3-Point Field G. Attempted,8
3,3-Point Field Goals Made,2
37.5%,3-Point Field Goals %,25%
4,Free Throws Attempted,2
1,Free Throws Made,2
25%,Free Throws %,100%
2,Offensive Rebounds,2
5,Defensive Rebounds,7
7,Total Rebounds,9
4,Assists,2
0,Blocks,2
0,Turnovers,6
4,Steals,-1
5,Personal Fouls,6
