Home Score,Category,Away Score
17,Field Goals Attempted,16
7,Field Goals Made,8
41.2%,Field Goals %,50%
12,2-Point Field G. Attempted,9
6,2-Point Field Goals Made,5
50%,2-Point Field Goals %,55.6%
5,3-Point Field G. Attempted,7
1,3-Point Field Goals Made,3
20%,3-Point Field Goals %,42.9%
4,Free Throws Attempted,3
1,Free Throws Made,3
25%,Free Throws %,100%
4,Offensive Rebounds,1
7,Defensive Rebounds,7
11,Total Rebounds,8
1,Assists,8
0,Blocks,0
4,Turnovers,0
0,Steals,2
5,Personal Fouls,5
