date,home_name,home_image,away_name,away_image,result_home,result_away,totalLocal,firstLocal,secondLocal,thirstLocal,fourthLocal,extraLocal,totalAway,firstAway,secondAway,thirstAway,fourthAway,extraAway
23.03.2024 18:00,Granada,https://static.flashscore.com/res/image/data/EeaYuYjl-CIm09OR2.png,Unicaja,https://static.flashscore.com/res/image/data/OtLQp0xS-nNbG1eNf.png,62,90,62,15,14,17,16,,90,18,20,30,22,
