Home Score,Category,Away Score
12,Field Goals Attempted,15
5,Field Goals Made,10
41.7%,Field Goals %,66.7%
5,2-Point Field G. Attempted,8
2,2-Point Field Goals Made,5
40%,2-Point Field Goals %,62.5%
7,3-Point Field G. Attempted,7
3,3-Point Field Goals Made,5
42.9%,3-Point Field Goals %,71.4%
5,Free Throws Attempted,8
4,Free Throws Made,5
80%,Free Throws %,62.5%
1,Offensive Rebounds,1
4,Defensive Rebounds,6
5,Total Rebounds,7
2,Assists,9
0,Blocks,0
6,Turnovers,3
2,Steals,3
6,Personal Fouls,5
