Home Score,Category,Away Score
14,Field Goals Attempted,17
6,Field Goals Made,5
42.9%,Field Goals %,29.4%
6,2-Point Field G. Attempted,6
4,2-Point Field Goals Made,3
66.7%,2-Point Field Goals %,50%
8,3-Point Field G. Attempted,11
2,3-Point Field Goals Made,2
25%,3-Point Field Goals %,18.2%
2,Free Throws Attempted,8
1,Free Throws Made,6
50%,Free Throws %,75%
3,Offensive Rebounds,5
9,Defensive Rebounds,5
12,Total Rebounds,10
1,Assists,3
3,Blocks,0
6,Turnovers,2
2,Steals,2
7,Personal Fouls,2
